123.0	0.0	0.0
123.0	0.0	3.0
123.0	3.0	0.0
126.0	0.0	0.0
126.0	0.0	3.0
126.0	3.0	0.0
129.0	0.0	0.0
129.0	0.0	3.0
129.0	3.0	0.0
132.0	0.0	0.0
132.0	0.0	3.0
132.0	3.0	0.0
135.0	0.0	0.0
135.0	0.0	3.0
135.0	3.0	0.0
138.0	0.0	0.0
138.0	0.0	3.0
138.0	3.0	0.0
141.0	0.0	0.0
141.0	0.0	3.0
141.0	3.0	0.0
144.0	0.0	0.0
144.0	0.0	3.0
144.0	3.0	0.0
147.0	0.0	0.0
147.0	0.0	3.0
147.0	3.0	0.0
150.0	0.0	0.0
150.0	0.0	3.0
150.0	3.0	0.0
153.0	0.0	0.0
153.0	0.0	3.0
153.0	3.0	0.0
156.0	0.0	0.0
156.0	0.0	3.0
156.0	3.0	0.0
159.0	0.0	0.0
159.0	0.0	3.0
159.0	3.0	0.0
162.0	0.0	0.0
162.0	0.0	3.0
162.0	3.0	0.0
165.0	0.0	0.0
165.0	0.0	3.0
165.0	3.0	0.0
168.0	0.0	0.0
168.0	0.0	3.0
168.0	3.0	0.0
171.0	0.0	0.0
171.0	0.0	3.0
171.0	3.0	0.0
174.0	0.0	0.0
174.0	0.0	3.0
174.0	3.0	0.0
177.0	0.0	0.0
177.0	0.0	3.0
177.0	3.0	0.0
180.0	0.0	0.0
180.0	0.0	3.0
180.0	3.0	0.0
183.0	0.0	0.0
183.0	0.0	3.0
183.0	3.0	0.0
186.0	0.0	0.0
186.0	0.0	3.0
186.0	3.0	0.0
189.0	0.0	0.0
189.0	0.0	3.0
189.0	3.0	0.0
192.0	0.0	0.0
192.0	0.0	3.0
192.0	3.0	0.0
195.0	0.0	0.0
195.0	0.0	3.0
195.0	3.0	0.0
198.0	0.0	0.0
198.0	0.0	3.0
198.0	3.0	0.0
201.0	0.0	0.0
201.0	0.0	3.0
201.0	3.0	0.0
204.0	0.0	0.0
204.0	0.0	3.0
204.0	3.0	0.0
207.0	0.0	0.0
207.0	0.0	3.0
207.0	3.0	0.0
210.0	0.0	0.0
210.0	0.0	3.0
210.0	3.0	0.0
213.0	0.0	0.0
213.0	0.0	3.0
213.0	3.0	0.0
216.0	0.0	0.0
216.0	0.0	3.0
216.0	3.0	0.0
219.0	0.0	0.0
219.0	0.0	3.0
219.0	3.0	0.0
222.0	0.0	0.0
222.0	0.0	3.0
222.0	3.0	0.0
225.0	0.0	0.0
225.0	0.0	3.0
225.0	3.0	0.0
228.0	0.0	0.0
228.0	0.0	3.0
228.0	3.0	0.0
231.0	0.0	0.0
231.0	0.0	3.0
231.0	3.0	0.0
234.0	0.0	0.0
234.0	0.0	3.0
234.0	3.0	0.0
237.0	0.0	0.0
237.0	0.0	3.0
237.0	3.0	0.0
240.0	0.0	0.0
240.0	0.0	3.0
240.0	3.0	0.0
243.0	0.0	0.0
243.0	0.0	3.0
243.0	3.0	0.0
246.0	0.0	0.0
246.0	0.0	3.0
246.0	3.0	0.0
249.0	0.0	0.0
249.0	0.0	3.0
249.0	3.0	0.0
252.0	0.0	0.0
252.0	0.0	3.0
252.0	3.0	0.0
255.0	0.0	0.0
255.0	0.0	3.0
255.0	3.0	0.0
258.0	0.0	0.0
258.0	0.0	3.0
258.0	3.0	0.0
261.0	0.0	0.0
261.0	0.0	3.0
261.0	3.0	0.0
264.0	0.0	0.0
264.0	0.0	3.0
264.0	3.0	0.0
267.0	0.0	0.0
267.0	0.0	3.0
267.0	3.0	0.0
270.0	0.0	0.0
270.0	0.0	3.0
270.0	3.0	0.0
273.0	0.0	0.0
273.0	0.0	3.0
273.0	3.0	0.0
276.0	0.0	0.0
276.0	0.0	3.0
276.0	3.0	0.0
279.0	0.0	0.0
279.0	0.0	3.0
279.0	3.0	0.0
282.0	0.0	0.0
282.0	0.0	3.0
282.0	3.0	0.0
285.0	0.0	0.0
285.0	0.0	3.0
285.0	3.0	0.0
288.0	0.0	0.0
288.0	0.0	3.0
288.0	3.0	0.0
291.0	0.0	0.0
291.0	0.0	3.0
291.0	3.0	0.0
294.0	0.0	0.0
294.0	0.0	3.0
294.0	3.0	0.0
297.0	0.0	0.0
297.0	0.0	3.0
297.0	3.0	0.0
300.0	0.0	0.0
300.0	0.0	3.0
300.0	3.0	0.0
300.0	3.0	3.0
0.0	6.0	0.0
0.0	6.0	3.0
3.0	6.0	0.0
6.0	6.0	0.0
9.0	6.0	0.0
12.0	6.0	0.0
15.0	6.0	0.0
18.0	6.0	0.0
21.0	6.0	0.0
24.0	6.0	0.0
27.0	6.0	0.0
30.0	6.0	0.0
33.0	6.0	0.0
36.0	6.0	0.0
39.0	6.0	0.0
42.0	6.0	0.0
45.0	6.0	0.0
48.0	6.0	0.0
51.0	6.0	0.0
54.0	6.0	0.0
57.0	6.0	0.0
60.0	6.0	0.0
63.0	6.0	0.0
66.0	6.0	0.0
69.0	6.0	0.0
72.0	6.0	0.0
75.0	6.0	0.0
78.0	6.0	0.0
81.0	6.0	0.0
84.0	6.0	0.0
87.0	6.0	0.0
90.0	6.0	0.0
93.0	6.0	0.0
96.0	6.0	0.0
99.0	6.0	0.0
102.0	6.0	0.0
105.0	6.0	0.0
108.0	6.0	0.0
111.0	6.0	0.0
114.0	6.0	0.0
117.0	6.0	0.0
120.0	6.0	0.0
123.0	6.0	0.0
126.0	6.0	0.0
129.0	6.0	0.0
132.0	6.0	0.0
135.0	6.0	0.0
138.0	6.0	0.0
141.0	6.0	0.0
144.0	6.0	0.0
147.0	6.0	0.0
150.0	6.0	0.0
153.0	6.0	0.0
156.0	6.0	0.0
159.0	6.0	0.0
162.0	6.0	0.0
165.0	6.0	0.0
168.0	6.0	0.0
171.0	6.0	0.0
174.0	6.0	0.0
177.0	6.0	0.0
180.0	6.0	0.0
183.0	6.0	0.0
186.0	6.0	0.0
189.0	6.0	0.0
192.0	6.0	0.0
195.0	6.0	0.0
198.0	6.0	0.0
201.0	6.0	0.0
204.0	6.0	0.0
207.0	6.0	0.0
210.0	6.0	0.0
213.0	6.0	0.0
216.0	6.0	0.0
219.0	6.0	0.0
222.0	6.0	0.0
225.0	6.0	0.0
228.0	6.0	0.0
231.0	6.0	0.0
234.0	6.0	0.0
237.0	6.0	0.0
240.0	6.0	0.0
243.0	6.0	0.0
246.0	6.0	0.0
249.0	6.0	0.0
252.0	6.0	0.0
255.0	6.0	0.0
258.0	6.0	0.0
261.0	6.0	0.0
264.0	6.0	0.0
267.0	6.0	0.0
270.0	6.0	0.0
273.0	6.0	0.0
276.0	6.0	0.0
279.0	6.0	0.0
282.0	6.0	0.0
285.0	6.0	0.0
288.0	6.0	0.0
291.0	6.0	0.0
294.0	6.0	0.0
297.0	6.0	0.0
300.0	6.0	0.0
300.0	6.0	3.0
0.0	9.0	0.0
0.0	9.0	3.0
3.0	9.0	0.0
6.0	9.0	0.0
9.0	9.0	0.0
12.0	9.0	0.0
15.0	9.0	0.0
18.0	9.0	0.0
21.0	9.0	0.0
24.0	9.0	0.0
27.0	9.0	0.0
30.0	9.0	0.0
33.0	9.0	0.0
36.0	9.0	0.0
39.0	9.0	0.0
42.0	9.0	0.0
45.0	9.0	0.0
48.0	9.0	0.0
51.0	9.0	0.0
54.0	9.0	0.0
57.0	9.0	0.0
60.0	9.0	0.0
63.0	9.0	0.0
66.0	9.0	0.0
69.0	9.0	0.0
72.0	9.0	0.0
75.0	9.0	0.0
78.0	9.0	0.0
81.0	9.0	0.0
84.0	9.0	0.0
87.0	9.0	0.0
90.0	9.0	0.0
93.0	9.0	0.0
96.0	9.0	0.0
99.0	9.0	0.0
102.0	9.0	0.0
105.0	9.0	0.0
108.0	9.0	0.0
111.0	9.0	0.0
114.0	9.0	0.0
117.0	9.0	0.0
120.0	9.0	0.0
123.0	9.0	0.0
126.0	9.0	0.0
129.0	9.0	0.0
132.0	9.0	0.0
135.0	9.0	0.0
138.0	9.0	0.0
141.0	9.0	0.0
144.0	9.0	0.0
147.0	9.0	0.0
150.0	9.0	0.0
153.0	9.0	0.0
156.0	9.0	0.0
159.0	9.0	0.0
162.0	9.0	0.0
165.0	9.0	0.0
168.0	9.0	0.0
171.0	9.0	0.0
174.0	9.0	0.0
177.0	9.0	0.0
180.0	9.0	0.0
183.0	9.0	0.0
186.0	9.0	0.0
189.0	9.0	0.0
192.0	9.0	0.0
195.0	9.0	0.0
198.0	9.0	0.0
201.0	9.0	0.0
204.0	9.0	0.0
207.0	9.0	0.0
210.0	9.0	0.0
213.0	9.0	0.0
216.0	9.0	0.0
219.0	9.0	0.0
222.0	9.0	0.0
225.0	9.0	0.0
228.0	9.0	0.0
231.0	9.0	0.0
234.0	9.0	0.0
237.0	9.0	0.0
240.0	9.0	0.0
243.0	9.0	0.0
246.0	9.0	0.0
249.0	9.0	0.0
252.0	9.0	0.0
255.0	9.0	0.0
258.0	9.0	0.0
261.0	9.0	0.0
264.0	9.0	0.0
267.0	9.0	0.0
270.0	9.0	0.0
273.0	9.0	0.0
276.0	9.0	0.0
279.0	9.0	0.0
282.0	9.0	0.0
285.0	9.0	0.0
288.0	9.0	0.0
291.0	9.0	0.0
294.0	9.0	0.0
297.0	9.0	0.0
300.0	9.0	0.0
300.0	9.0	3.0
0.0	12.0	0.0
0.0	12.0	3.0
3.0	12.0	0.0
6.0	12.0	0.0
9.0	12.0	0.0
12.0	12.0	0.0
15.0	12.0	0.0
18.0	12.0	0.0
21.0	12.0	0.0
24.0	12.0	0.0
27.0	12.0	0.0
30.0	12.0	0.0
33.0	12.0	0.0
36.0	12.0	0.0
39.0	12.0	0.0
42.0	12.0	0.0
45.0	12.0	0.0
48.0	12.0	0.0
51.0	12.0	0.0
54.0	12.0	0.0
57.0	12.0	0.0
60.0	12.0	0.0
63.0	12.0	0.0
66.0	12.0	0.0
69.0	12.0	0.0
72.0	12.0	0.0
75.0	12.0	0.0
78.0	12.0	0.0
81.0	12.0	0.0
84.0	12.0	0.0
87.0	12.0	0.0
90.0	12.0	0.0
93.0	12.0	0.0
96.0	12.0	0.0
99.0	12.0	0.0
102.0	12.0	0.0
105.0	12.0	0.0
108.0	12.0	0.0
111.0	12.0	0.0
114.0	12.0	0.0
117.0	12.0	0.0
120.0	12.0	0.0
123.0	12.0	0.0
126.0	12.0	0.0
129.0	12.0	0.0
132.0	12.0	0.0
135.0	12.0	0.0
138.0	12.0	0.0
141.0	12.0	0.0
144.0	12.0	0.0
147.0	12.0	0.0
150.0	12.0	0.0
153.0	12.0	0.0
156.0	12.0	0.0
159.0	12.0	0.0
162.0	12.0	0.0
165.0	12.0	0.0
168.0	12.0	0.0
171.0	12.0	0.0
174.0	12.0	0.0
177.0	12.0	0.0
180.0	12.0	0.0
183.0	12.0	0.0
186.0	12.0	0.0
189.0	12.0	0.0
192.0	12.0	0.0
195.0	12.0	0.0
198.0	12.0	0.0
201.0	12.0	0.0
204.0	12.0	0.0
207.0	12.0	0.0
210.0	12.0	0.0
213.0	12.0	0.0
216.0	12.0	0.0
219.0	12.0	0.0
222.0	12.0	0.0
225.0	12.0	0.0
228.0	12.0	0.0
231.0	12.0	0.0
234.0	12.0	0.0
237.0	12.0	0.0
240.0	12.0	0.0
243.0	12.0	0.0
246.0	12.0	0.0
249.0	12.0	0.0
252.0	12.0	0.0
255.0	12.0	0.0
258.0	12.0	0.0
261.0	12.0	0.0
264.0	12.0	0.0
267.0	12.0	0.0
270.0	12.0	0.0
273.0	12.0	0.0
276.0	12.0	0.0
279.0	12.0	0.0
282.0	12.0	0.0
285.0	12.0	0.0
288.0	12.0	0.0
291.0	12.0	0.0
294.0	12.0	0.0
297.0	12.0	0.0
300.0	12.0	0.0
300.0	12.0	3.0
0.0	15.0	0.0
0.0	15.0	3.0
3.0	15.0	0.0
6.0	15.0	0.0
9.0	15.0	0.0
12.0	15.0	0.0
15.0	15.0	0.0
18.0	15.0	0.0
21.0	15.0	0.0
24.0	15.0	0.0
27.0	15.0	0.0
30.0	15.0	0.0
33.0	15.0	0.0
36.0	15.0	0.0
39.0	15.0	0.0
42.0	15.0	0.0
45.0	15.0	0.0
48.0	15.0	0.0
51.0	15.0	0.0
54.0	15.0	0.0
57.0	15.0	0.0
60.0	15.0	0.0
63.0	15.0	0.0
66.0	15.0	0.0
69.0	15.0	0.0
72.0	15.0	0.0
75.0	15.0	0.0
78.0	15.0	0.0
81.0	15.0	0.0
84.0	15.0	0.0
87.0	15.0	0.0
90.0	15.0	0.0
93.0	15.0	0.0
96.0	15.0	0.0
99.0	15.0	0.0
102.0	15.0	0.0
105.0	15.0	0.0
108.0	15.0	0.0
111.0	15.0	0.0
114.0	15.0	0.0
117.0	15.0	0.0
120.0	15.0	0.0
123.0	15.0	0.0
126.0	15.0	0.0
129.0	15.0	0.0
132.0	15.0	0.0
135.0	15.0	0.0
138.0	15.0	0.0
141.0	15.0	0.0
144.0	15.0	0.0
147.0	15.0	0.0
150.0	15.0	0.0
153.0	15.0	0.0
156.0	15.0	0.0
159.0	15.0	0.0
162.0	15.0	0.0
165.0	15.0	0.0
168.0	15.0	0.0
171.0	15.0	0.0
174.0	15.0	0.0
177.0	15.0	0.0
180.0	15.0	0.0
183.0	15.0	0.0
186.0	15.0	0.0
189.0	15.0	0.0
192.0	15.0	0.0
195.0	15.0	0.0
198.0	15.0	0.0
201.0	15.0	0.0
204.0	15.0	0.0
207.0	15.0	0.0
210.0	15.0	0.0
213.0	15.0	0.0
216.0	15.0	0.0
219.0	15.0	0.0
222.0	15.0	0.0
225.0	15.0	0.0
228.0	15.0	0.0
231.0	15.0	0.0
234.0	15.0	0.0
237.0	15.0	0.0
240.0	15.0	0.0
243.0	15.0	0.0
246.0	15.0	0.0
249.0	15.0	0.0
252.0	15.0	0.0
255.0	15.0	0.0
258.0	15.0	0.0
261.0	15.0	0.0
264.0	15.0	0.0
267.0	15.0	0.0
270.0	15.0	0.0
273.0	15.0	0.0
276.0	15.0	0.0
279.0	15.0	0.0
282.0	15.0	0.0
285.0	15.0	0.0
288.0	15.0	0.0
291.0	15.0	0.0
294.0	15.0	0.0
297.0	15.0	0.0
300.0	15.0	0.0
300.0	15.0	3.0
0.0	18.0	0.0
0.0	18.0	3.0
3.0	18.0	0.0
6.0	18.0	0.0
9.0	18.0	0.0
12.0	18.0	0.0
15.0	18.0	0.0
18.0	18.0	0.0
21.0	18.0	0.0
24.0	18.0	0.0
27.0	18.0	0.0
30.0	18.0	0.0
33.0	18.0	0.0
36.0	18.0	0.0
39.0	18.0	0.0
42.0	18.0	0.0
45.0	18.0	0.0
48.0	18.0	0.0
51.0	18.0	0.0
54.0	18.0	0.0
57.0	18.0	0.0
60.0	18.0	0.0
63.0	18.0	0.0
66.0	18.0	0.0
69.0	18.0	0.0
72.0	18.0	0.0
75.0	18.0	0.0
78.0	18.0	0.0
81.0	18.0	0.0
84.0	18.0	0.0
87.0	18.0	0.0
90.0	18.0	0.0
93.0	18.0	0.0
96.0	18.0	0.0
99.0	18.0	0.0
102.0	18.0	0.0
105.0	18.0	0.0
108.0	18.0	0.0
111.0	18.0	0.0
114.0	18.0	0.0
117.0	18.0	0.0
120.0	18.0	0.0
123.0	18.0	0.0
126.0	18.0	0.0
129.0	18.0	0.0
132.0	18.0	0.0
135.0	18.0	0.0
138.0	18.0	0.0
141.0	18.0	0.0
144.0	18.0	0.0
147.0	18.0	0.0
150.0	18.0	0.0
153.0	18.0	0.0
156.0	18.0	0.0
159.0	18.0	0.0
162.0	18.0	0.0
165.0	18.0	0.0
168.0	18.0	0.0
171.0	18.0	0.0
174.0	18.0	0.0
177.0	18.0	0.0
180.0	18.0	0.0
183.0	18.0	0.0
186.0	18.0	0.0
189.0	18.0	0.0
192.0	18.0	0.0
195.0	18.0	0.0
198.0	18.0	0.0
201.0	18.0	0.0
204.0	18.0	0.0
207.0	18.0	0.0
210.0	18.0	0.0
213.0	18.0	0.0
216.0	18.0	0.0
219.0	18.0	0.0
222.0	18.0	0.0
225.0	18.0	0.0
228.0	18.0	0.0
231.0	18.0	0.0
234.0	18.0	0.0
237.0	18.0	0.0
240.0	18.0	0.0
243.0	18.0	0.0
246.0	18.0	0.0
249.0	18.0	0.0
252.0	18.0	0.0
255.0	18.0	0.0
258.0	18.0	0.0
261.0	18.0	0.0
264.0	18.0	0.0
267.0	18.0	0.0
270.0	18.0	0.0
273.0	18.0	0.0
276.0	18.0	0.0
279.0	18.0	0.0
282.0	18.0	0.0
285.0	18.0	0.0
288.0	18.0	0.0
291.0	18.0	0.0
294.0	18.0	0.0
297.0	18.0	0.0
300.0	18.0	0.0
300.0	18.0	3.0
0.0	21.0	0.0
0.0	21.0	3.0
3.0	21.0	0.0
6.0	21.0	0.0
9.0	21.0	0.0
12.0	21.0	0.0
15.0	21.0	0.0
18.0	21.0	0.0
21.0	21.0	0.0
24.0	21.0	0.0
27.0	21.0	0.0
30.0	21.0	0.0
33.0	21.0	0.0
36.0	21.0	0.0
39.0	21.0	0.0
42.0	21.0	0.0
45.0	21.0	0.0
48.0	21.0	0.0
51.0	21.0	0.0
54.0	21.0	0.0
57.0	21.0	0.0
60.0	21.0	0.0
63.0	21.0	0.0
66.0	21.0	0.0
69.0	21.0	0.0
72.0	21.0	0.0
75.0	21.0	0.0
78.0	21.0	0.0
81.0	21.0	0.0
84.0	21.0	0.0
87.0	21.0	0.0
90.0	21.0	0.0
93.0	21.0	0.0
96.0	21.0	0.0
99.0	21.0	0.0
102.0	21.0	0.0
105.0	21.0	0.0
108.0	21.0	0.0
111.0	21.0	0.0
114.0	21.0	0.0
117.0	21.0	0.0
120.0	21.0	0.0
123.0	21.0	0.0
126.0	21.0	0.0
129.0	21.0	0.0
132.0	21.0	0.0
135.0	21.0	0.0
138.0	21.0	0.0
141.0	21.0	0.0
144.0	21.0	0.0
147.0	21.0	0.0
150.0	21.0	0.0
153.0	21.0	0.0
156.0	21.0	0.0
159.0	21.0	0.0
162.0	21.0	0.0
165.0	21.0	0.0
168.0	21.0	0.0
171.0	21.0	0.0
174.0	21.0	0.0
177.0	21.0	0.0
180.0	21.0	0.0
183.0	21.0	0.0
186.0	21.0	0.0
189.0	21.0	0.0
192.0	21.0	0.0
195.0	21.0	0.0
198.0	21.0	0.0
201.0	21.0	0.0
204.0	21.0	0.0
207.0	21.0	0.0
210.0	21.0	0.0
213.0	21.0	0.0
216.0	21.0	0.0
219.0	21.0	0.0
222.0	21.0	0.0
225.0	21.0	0.0
228.0	21.0	0.0
231.0	21.0	0.0
234.0	21.0	0.0
237.0	21.0	0.0
240.0	21.0	0.0
243.0	21.0	0.0
246.0	21.0	0.0
249.0	21.0	0.0
252.0	21.0	0.0
255.0	21.0	0.0
258.0	21.0	0.0
261.0	21.0	0.0
264.0	21.0	0.0
267.0	21.0	0.0
270.0	21.0	0.0
273.0	21.0	0.0
276.0	21.0	0.0
279.0	21.0	0.0
282.0	21.0	0.0
285.0	21.0	0.0
288.0	21.0	0.0
291.0	21.0	0.0
294.0	21.0	0.0
297.0	21.0	0.0
300.0	21.0	0.0
300.0	21.0	3.0
0.0	24.0	0.0
0.0	24.0	3.0
3.0	24.0	0.0
6.0	24.0	0.0
9.0	24.0	0.0
12.0	24.0	0.0
15.0	24.0	0.0
18.0	24.0	0.0
21.0	24.0	0.0
24.0	24.0	0.0
27.0	24.0	0.0
30.0	24.0	0.0
33.0	24.0	0.0
36.0	24.0	0.0
39.0	24.0	0.0
42.0	24.0	0.0
45.0	24.0	0.0
48.0	24.0	0.0
51.0	24.0	0.0
54.0	24.0	0.0
57.0	24.0	0.0
60.0	24.0	0.0
63.0	24.0	0.0
66.0	24.0	0.0
69.0	24.0	0.0
72.0	24.0	0.0
75.0	24.0	0.0
78.0	24.0	0.0
81.0	24.0	0.0
84.0	24.0	0.0
87.0	24.0	0.0
90.0	24.0	0.0
93.0	24.0	0.0
96.0	24.0	0.0
99.0	24.0	0.0
102.0	24.0	0.0
105.0	24.0	0.0
108.0	24.0	0.0
111.0	24.0	0.0
114.0	24.0	0.0
117.0	24.0	0.0
120.0	24.0	0.0
123.0	24.0	0.0
126.0	24.0	0.0
129.0	24.0	0.0
132.0	24.0	0.0
135.0	24.0	0.0
138.0	24.0	0.0
141.0	24.0	0.0
144.0	24.0	0.0
147.0	24.0	0.0
150.0	24.0	0.0
153.0	24.0	0.0
156.0	24.0	0.0
159.0	24.0	0.0
162.0	24.0	0.0
165.0	24.0	0.0
168.0	24.0	0.0
171.0	24.0	0.0
174.0	24.0	0.0
177.0	24.0	0.0
180.0	24.0	0.0
183.0	24.0	0.0
186.0	24.0	0.0
189.0	24.0	0.0
192.0	24.0	0.0
195.0	24.0	0.0
198.0	24.0	0.0
201.0	24.0	0.0
204.0	24.0	0.0
207.0	24.0	0.0
210.0	24.0	0.0
213.0	24.0	0.0
216.0	24.0	0.0
219.0	24.0	0.0
222.0	24.0	0.0
225.0	24.0	0.0
228.0	24.0	0.0
231.0	24.0	0.0
234.0	24.0	0.0
237.0	24.0	0.0
240.0	24.0	0.0
243.0	24.0	0.0
246.0	24.0	0.0
249.0	24.0	0.0
252.0	24.0	0.0
255.0	24.0	0.0
258.0	24.0	0.0
261.0	24.0	0.0
264.0	24.0	0.0
267.0	24.0	0.0
270.0	24.0	0.0
273.0	24.0	0.0
276.0	24.0	0.0
279.0	24.0	0.0
282.0	24.0	0.0
285.0	24.0	0.0
288.0	24.0	0.0
291.0	24.0	0.0
294.0	24.0	0.0
297.0	24.0	0.0
300.0	24.0	0.0
300.0	24.0	3.0
0.0	27.0	0.0
0.0	27.0	3.0
3.0	27.0	0.0
6.0	27.0	0.0
9.0	27.0	0.0
12.0	27.0	0.0
15.0	27.0	0.0
18.0	27.0	0.0
21.0	27.0	0.0
24.0	27.0	0.0
27.0	27.0	0.0
30.0	27.0	0.0
33.0	27.0	0.0
36.0	27.0	0.0
39.0	27.0	0.0
42.0	27.0	0.0
45.0	27.0	0.0
48.0	27.0	0.0
51.0	27.0	0.0
54.0	27.0	0.0
57.0	27.0	0.0
60.0	27.0	0.0
63.0	27.0	0.0
66.0	27.0	0.0
69.0	27.0	0.0
72.0	27.0	0.0
75.0	27.0	0.0
78.0	27.0	0.0
81.0	27.0	0.0
84.0	27.0	0.0
87.0	27.0	0.0
90.0	27.0	0.0
93.0	27.0	0.0
96.0	27.0	0.0
99.0	27.0	0.0
102.0	27.0	0.0
105.0	27.0	0.0
108.0	27.0	0.0
111.0	27.0	0.0
114.0	27.0	0.0
117.0	27.0	0.0
120.0	27.0	0.0
123.0	27.0	0.0
126.0	27.0	0.0
129.0	27.0	0.0
132.0	27.0	0.0
135.0	27.0	0.0
138.0	27.0	0.0
141.0	27.0	0.0
144.0	27.0	0.0
147.0	27.0	0.0
150.0	27.0	0.0
153.0	27.0	0.0
156.0	27.0	0.0
159.0	27.0	0.0
162.0	27.0	0.0
165.0	27.0	0.0
168.0	27.0	0.0
171.0	27.0	0.0
174.0	27.0	0.0
177.0	27.0	0.0
180.0	27.0	0.0
183.0	27.0	0.0
186.0	27.0	0.0
189.0	27.0	0.0
192.0	27.0	0.0
195.0	27.0	0.0
198.0	27.0	0.0
201.0	27.0	0.0
204.0	27.0	0.0
207.0	27.0	0.0
210.0	27.0	0.0
213.0	27.0	0.0
216.0	27.0	0.0
219.0	27.0	0.0
222.0	27.0	0.0
225.0	27.0	0.0
228.0	27.0	0.0
231.0	27.0	0.0
234.0	27.0	0.0
237.0	27.0	0.0
240.0	27.0	0.0
243.0	27.0	0.0
246.0	27.0	0.0
249.0	27.0	0.0
252.0	27.0	0.0
255.0	27.0	0.0
258.0	27.0	0.0
261.0	27.0	0.0
264.0	27.0	0.0
267.0	27.0	0.0
270.0	27.0	0.0
273.0	27.0	0.0
276.0	27.0	0.0
279.0	27.0	0.0
282.0	27.0	0.0
285.0	27.0	0.0
288.0	27.0	0.0
291.0	27.0	0.0
294.0	27.0	0.0
297.0	27.0	0.0
300.0	27.0	0.0
300.0	27.0	3.0
0.0	30.0	0.0
0.0	30.0	3.0
3.0	30.0	0.0
6.0	30.0	0.0
9.0	30.0	0.0
12.0	30.0	0.0
15.0	30.0	0.0
18.0	30.0	0.0
21.0	30.0	0.0
24.0	30.0	0.0
27.0	30.0	0.0
30.0	30.0	0.0
33.0	30.0	0.0
36.0	30.0	0.0
39.0	30.0	0.0
42.0	30.0	0.0
45.0	30.0	0.0
48.0	30.0	0.0
51.0	30.0	0.0
54.0	30.0	0.0
57.0	30.0	0.0
60.0	30.0	0.0
63.0	30.0	0.0
66.0	30.0	0.0
69.0	30.0	0.0
72.0	30.0	0.0
75.0	30.0	0.0
78.0	30.0	0.0
81.0	30.0	0.0
84.0	30.0	0.0
87.0	30.0	0.0
90.0	30.0	0.0
93.0	30.0	0.0
96.0	30.0	0.0
99.0	30.0	0.0
102.0	30.0	0.0
105.0	30.0	0.0
